,state_name,city_name,place,description_main,best_time,ideal_duration,latitude place,longitude place
2403,Karnataka,Bangalore, Muthyala Maduvu (Pearl Valley) ," Muthyala Maduvu, popularly known as Pearl Valley, is a picnic spot and day trip from Bangalore. The main attraction here is a waterfall. It is also popular for trekking. "," Sep-May 
            ",1.0,12.686232,77.6651109
2404,Karnataka,Bangalore, Bull Temple ," This temple is one of the oldest in Bengaluru, and is dedicated to Nandi, the bull who is the wagon of Lord Shiva. "," Sep-May 
            ",1.0,13.3693722,77.6860634
2405,Karnataka,Bangalore, Sankey Tank ," Sankey Tank is a manmade lake, spread across an area of 37.5 acres near Vyalikaval, Malleshwaram and Sadashivanagar. The Maurya Sankey Boat Club offers guests a wide variety of boat rides, for example, rowboats, pedal boats and motorboats.  "," Sep-May 
            ",1.0,13.00988795,77.57400429
2406,Karnataka,Bangalore, Devanahalli Fort ," Known for its historical significance and archaeological brilliance, Devanahalli Fort is located 35 kms north of the city of Bangalore. Lately in ruins, the fort once was the birthplace and residence of the great warrior Tipu Sultan.  "," Sep-May 
            ",1.0,12.9767936,77.590082
2407,Karnataka,Bangalore, Maha Bodhi Society Temple ," A recent addition to the temples of Bengaluru, this one houses a library with a sprawling collection of texts and books on Buddhism and is constantly the hub of a number of spiritual retreats and lectures. "," Sep-May 
            ",1.0,12.9767936,77.590082
2408,Karnataka,Bangalore, Cycling ," Outskirts of Bengaluru are a cyclist's delight. One can rent a cycle from the multiple cycle groups available here such as Namma Cycle, Bums on the saddle, Bike Zone etc. "," Sep-May 
            ",1.0,12.9767936,77.590082
2409,Karnataka,Udupi, Cycling ," Cycling is one of the best activities to indulge in if you are visiting Udupi and its coastal areas. This activity allows tourists to enjoy the beaches and other tourist attractions in the region, despite the slightly challenging terrain changes. The best times to go cycling are early in the morning during sunrise or in the evening as the sun sets over the Arabian Sea. "," Sep-May 
            ",1.0,13.3419169,74.7473232
2410,Karnataka,Bangalore, Bangalore Aquarium ," Located in Cubbon Park, the Bangalore Aquarium is the most famous and largest aquarium in Bangalore and the second-largest in India. It offers on display a variety of ornamental and exotic cultivable fishes including Siamese Fighters, Catla, Freshwater Prawns, Goldfish, Red Tail Shark and many others.  "," Sep-May 
            ",1.0,12.9765231,77.5985456
2411,Karnataka,Bangalore, Ragigudda Anjaneya Temple ," Ragigudda Sri Prasanna Anjaneya Temple is dedicated to the Hindu God- Hanuman. It also houses a Shivalinga and beautiful shrines of Ram, Sita and Lakshman. "," Sep-May 
            ",1.0,12.9767936,77.590082
2412,Karnataka,Bangalore, Venkatappa Art Gallery ," Located in the premises of Karnataka Government Museum, Venkatappa Art Gallery situated on Kasturba Road, Cubbon Park flaunts over 600 paintings. Named after the most famous artist of Bangalore city - K. Venkatappa, the gallery houses resplendent works of other renowned artists as well. "," Sep-May 
            ",1.0,12.97425995,77.59522941
2413,Karnataka,Bangalore, Vineyard Tours ," As uncommon as it sounds, visiting the various vineyards hidden in the outskirts of Bangalore is one of the best and most fascinating activities to indulge in during the cooler months. Spend the day watching and learning about the wine-making process, and finish the day by treating your taste buds to the lavish richness of bottled elixirs.  Vineyard visit in Bangalore has become the perfect alternative option for those who love to take the offbeat track.Â  "," Sep-May 
            ",1.0,12.9767936,77.590082
2414,Karnataka,Bangalore, Halasuru Someshwara Temple ," Located in the suburbs of Halasuru (Ulsoor) in Bangalore, Halasuru Someshwara Temple is dedicated to the Hindu deity Shiva. Built in around the 12th and the 13th centuries by the Hoysalas, the temple is now managed and maintained by the Endowment Department of the Karnataka government.  "," Sep-May 
            ",1.0,12.9755979,77.62390322
2415,Karnataka,Bangalore, Snow City  ," Snow City is a unique, one of a kind amusement located in JC Nagar in Bangalore. Covered in artificial snow and generously sprinkled with snow animal sculptures, toys and igloos, the theme park is a popular destination for the city folks especially the kids. Besides, the park also has a plethora of swings and slide for the children and a gorgeous snow castle. "," Sep-May 
            ",1.0,19.0257457,72.8503732
2416,Karnataka,Bangalore, Big Banyan Tree ," The Big Banyan Tree or locally called as the Dodda Alada Mara is a 400 year old banyan tree in the village of Kethohalli near Bangalore. Sprawling over a vast 3 acres of land, the tree is one of the largest of its kind.  "," Sep-May 
            ",1.0,12.9096173,77.3956405
2417,Karnataka,Bangalore, Indira Gandhi Musical Fountain Park ," Created in 1995 by B. N. A. Technology Consulting Limited, Hong Kong, Indira Gandhi Musical Fountain is probably the most technically advanced and one of the biggest artificially created fountains in India. Located on T. Chowdaiah Road, the enthralling fountain has been based on multimedia technology, MIDI interfaces and hardware architecture. "," Sep-May 
            ",1.0,12.9853656,77.59167237
2418,Karnataka,Bangalore, Siddara Betta ," Siddara Betta is a popular tourist attraction in the Tumkur district of Karnataka immersed in rocky boulders, temples and caves with an elevation of 1700 feet. The hillock is popular amongst trekkers and spiritual seekers alike, with one of the main attractions of the hill being the Lord Shiva temple enclosed in a cave that sees a fair number of devotees throughout the year.  "," Sep-May 
            ",1.0,12.9767936,77.590082
2419,Karnataka,Bangalore, Quad Biking ," Quad Biking in Bangalore can be experienced either near Kanakpura Road or near Nandi Hills with the help of a company Dirt Mania. These Quad Bike Rides can cost somewhere from INR 500 to 5000 depending upon the Track, Trail and the length.  "," Sep-May 
            ",1.0,12.9767936,77.590082
2420,Karnataka,Bangalore, Bilikal Rangaswamy Betta , Bilikal Rangaswamy Betta is almost 16 kilometres from the town of Kanakapura is a great trekking destination for a day trek. It is one of the highest hills in the neighbouring area and also houses a temple devoted to Lord Rangaswamy that is constructed under a large white granite monolith. ," Sep-May 
            ",1.0,12.5549312,77.5118382
2421,Karnataka,Bangalore, Avalabetta ," Avalabetta often called as â€œNandi Hills without the crowdâ€ is a perfect place to relish the same scenic beauty as the Nandi Hills but without the commotion. Standing on the top of the hill, you can witness the magical view of lush green trees and variegated rocky terrain which is spread out profusely.   "," Sep-May 
            ",1.0,13.5775096,77.6730413
2422,Karnataka,Bangalore, Manchanabele Dam , Manchanabele Dam is built on the water of the tranquil Arkavati River. It is replete with cool and clear water and is also surrounded by lush green trees in small hills. The panoramic views of the sky and the earth can be best observed during sunrise or sunset. ," Sep-May 
            ",1.0,12.8751794,77.33723591
2423,Karnataka,Bangalore, Skandagiri ," If you thought that trekking is an activity only to be done in the morning, you are certainly wrong. Skandagiri, a hilltown near Bangalore, gives you the opportunity to trek and explore the hills in the night while the moon is casting its light. Skandagiri, also known as Kalavara Durga or Kalavara Betta is at an elevation of 1450 meters surrounded by the Nandi Hills. The hill has a ruined fort on the way which makes the night trek even more interesting by adding the element of horror. And the best part is that you can spend the night at the hilltop under the star. Not to forget the bonfire that is especially lit for the trekkers to sit around and enjoy the warmth.  "," Sep-May 
            ",1.0,17.4228249,78.5110752
2424,Karnataka,Bangalore, Bananthimari Betta ," Located at a distance of 3 kms from the town of Kanakapura near Bangalore, Bananthimari Betta is a twin hillock surrounded by lush green fields with patches of flowers and rocky surface in turns. The beautiful valley in between is laden with an emerald velvetine grass cover and through it flows the most quaint and beautiful stream ever.  "," Sep-May 
            ",1.0,12.9767936,77.590082
2425,Karnataka,Bangalore, Doddamakali ," Situated at a distance of about 132 kms from the city of Bangalore on 6 kms from Bheemeshwari Fishing Camp, Doddamakali is a living example of pristine rustic charm and idyllic sylvan setting. The place makes for an ideal weekend getaway away from the hustle bustle and chaos of the city amidst natural surroundings and euphoric atmosphere.  "," Sep-May 
            ",1.0,12.3096676,77.2173416
2426,Karnataka,Bangalore, Devarayanadurga ," Devarayanadurga or DD Hills which translates to â€œthe fort of Godâ€ is a tranquil hill station located near Tumkur district in the state of Karnataka. Situated at an elevation of 4000 ft, Devarayanadurga is a perfect weekend getaway from Bangalore to live among the trees and visit the beautifully crafted temples. "," Sep-May 
            ",1.0,13.3740537,77.2143445
2427,Karnataka,Bangalore, Kanakapura , In the state of Karnataka a beautiful city is nestled amongst trees and rivers which is great for a weekend getaway. Kanakapura is rich in heritage and culture. This place is a hidden gem bountiful in greenery and waterfalls. A few days in this wonderful and picturesque place will leave you rejuvenate. ," Sep-May 
            ",1.0,12.5450268,77.4199095
2428,Karnataka,Bangalore, Ranga Shankara ," If youâ€™re the kind who prefers watching live performances over a drama, then this is the place for you. Situated in JP Nagar, this is one of the places to visit in Bangalore with friends where the theatre lovers head to catch up on some drama from across the globe. So, book those tickets and go enjoy a beautiful and affordable evening and get one of the best Bangalore experiences. "," Sep-May 
            ",1.0,12.9116079,77.58708
2429,Karnataka,Bangalore," Smaaash, Bangalore "," If you've not yet visited Smaaash, you've been missing on a lot of fun. Smaaash is gigantic gaming and activity arena. Kids, adults, everyone will fall in love with this place the moment they step in. You can put your bowling skills to use, get lost in the world of VR Games, hop on the go-karts, shoot some hoops in arcade games, and what not. You can also unwind and grab a beer or two with your buddies. Tip: The prices here are towards the costlier side. Make sure to plan accordingly not to burn a hole in your pocket. "," Sep-May 
            ",1.0,12.9767936,77.590082
